,0,1
93,0.61417,1.0229023295546273
94,0.61701,1.0730340156354397
95,0.61984,1.0570893250005666
96,0.62268,1.0385604019173251
97,0.62551,0.9879121501780571
98,0.62835,0.9874973200015387
99,0.63119,0.9969422350144853
100,0.63402,0.989826702289222
101,0.63686,0.9940002107885588
102,0.63969,0.9904102274036473
103,0.64253,0.9847821133756455
104,0.64537,0.9740415567787907
105,0.6482,0.9700315318152649
106,0.65104,0.9799964005244571
107,0.65387,0.9886858583509691
108,0.65671,1.0111658846721687
109,0.65955,1.0025924218598068
110,0.66238,1.0054757065017024
111,0.66522,1.0105683846230438
112,0.66806,1.0181868753113357
113,0.67089,1.0265421203201888
114,0.67373,1.02871108071928
115,0.67657,1.0317016205883545
116,0.6794,1.0392112450516777
117,0.68224,1.0384419611317377
118,0.68508,1.0320168427486662
119,0.68791,1.031430805107687
120,0.69075,1.0161137410637742
121,0.69359,1.0055648249993423
122,0.69642,1.0000098804413868
123,0.69926,0.9841699006404636
124,0.7021,0.9864612503536497
125,0.70494,0.985340930464956
126,0.70777,0.9829194118227566
127,0.71061,0.9809981506474339
128,0.71345,0.9817897044491839
129,0.71629,0.979657092394595
130,0.71912,0.9864732902237581
131,0.72196,0.9697321523001969
132,0.7248,0.9677278080712012
133,0.72764,0.9735360507408787
134,0.73047,0.98580605789232
135,0.73331,0.9840118810030749
136,0.73615,0.9867766608473663
137,0.73899,0.9996077839869765
138,0.74183,1.0056245630707068
139,0.74466,1.0004243392296703
140,0.7475,0.9978861071721379
141,0.75034,1.0072688549807098
142,0.75318,1.0061273311505001
143,0.75602,1.0031314672159866
144,0.75885,1.0056813174075971
145,0.76169,1.034430498724188
146,0.76453,1.0250838904323563
147,0.76737,1.0026125060425617
148,0.77021,0.9962900535727655
149,0.77305,0.99940654921417
150,0.77589,0.9966552585787767
151,0.77872,0.9948650344920329
152,0.78156,0.9972631909749511
153,0.7844,0.9945195686008109
154,0.78724,0.9946294073221797
155,0.79008,0.9936016494765351
156,0.79292,0.991859062422513
157,0.79576,0.9941477150013613
158,0.7986,0.9940733524795475
159,0.80144,0.9932273628987592
160,0.80427,0.9966171164635227
161,0.80711,0.9993499202828431
162,0.80995,0.9978136744013928
163,0.81279,0.9949645052061185
164,0.81563,0.9937354197606838
165,0.81847,0.9807958320681375
166,0.82131,0.9880051249591508
167,0.82415,0.9880189358824805
168,0.82699,0.9921822714532519
169,0.82983,1.0037330825968112
170,0.83267,1.0018421034762166
171,0.83551,1.0025069028929128
172,0.83835,0.9943004115676077
173,0.84119,0.9924386032502286
174,0.84403,0.9955266925164611
175,0.84687,0.9946115205235024
176,0.84971,0.9963641299107314
177,0.85255,1.0023560569460113
178,0.85539,0.9956976288904039
179,0.85823,1.0047613451224895
180,0.86107,1.002450365093985
181,0.86391,1.002459369736999
182,0.86675,0.984490764887571
183,0.86959,0.9986330077443064
184,0.87243,1.0161756082195528
185,0.87527,1.003224565027294
186,0.87811,1.002116019201699
187,0.88095,1.0014555999841248
188,0.88379,0.9986277803356215
189,0.88664,0.9975155349492406
190,0.88948,1.0012019393182447
191,0.89232,1.0046194010200065
192,0.89516,1.0103781846063609
193,0.898,1.0094107755091177
194,0.90084,0.984997468199508
195,0.90368,0.9743034524217685
196,0.90652,0.9876183402905044
197,0.90936,0.9910914055907789
198,0.91221,0.993641646710022
199,0.91505,1.00078770420734
200,0.91789,1.001117935089462
201,0.92073,0.9985443675586506
202,0.92357,0.9961944942940846
203,0.92641,0.9898223035614597
204,0.92925,1.0004198378659026
205,0.9321,1.0051738891708175
206,0.93494,0.9768977817523794
207,0.93778,0.9084247759999372
208,0.94062,0.9112085242561637
209,0.94346,0.9457810440854028
210,0.94631,1.0048686366220523
211,0.94915,0.9976147281946764
212,0.95199,1.015313523098913
213,0.95483,1.0525175017187745
214,0.95767,1.0602480543491162
215,0.96052,1.0517056571274355
216,0.96336,1.0352689212539088
217,0.9662,1.022720578388941
218,0.96904,1.01251520177677
219,0.97189,1.013196601722682
220,0.97473,1.011409390928028
221,0.97757,1.01840122211187
222,0.98041,1.0235701583724928
223,0.98326,1.0157004121699935
224,0.9861,1.013962501030311
225,0.98894,1.0162395413093597
226,0.99179,1.007830970732011
227,0.99463,1.0059392199147361
228,0.99747,0.9961818885117335
229,1.00032,0.9955631132818586
230,1.00316,1.0025023315010848
231,1.006,1.0057320280106339
232,1.00884,0.9980254757789573
233,1.01169,0.9957565692678866
234,1.01453,0.9974687510774707
235,1.01737,0.994605474985186
236,1.02022,0.9954882160915148
237,1.02306,0.9957261314905982
238,1.02591,0.9941065797574078
239,1.02875,0.9919367712052005
240,1.03159,0.9998129643405819
241,1.03444,1.0066907533699987
242,1.03728,0.9998791098510522
243,1.04012,1.006055060931653
244,1.04297,1.0063103195096332
245,1.04581,1.009142156350977
